epoch,step,train_acc,train_f1,train_loss,val_acc,val_f1,val_loss
0,49,,,1.0647896528244019,,,
0,99,,,0.771173894405365,,,
0,149,,,0.7261423468589783,,,
0,199,,,0.7306953072547913,,,
0,249,,,0.6821988224983215,,,
0,299,,,0.6385980248451233,,,
0,349,,,0.7758068442344666,,,
0,399,,,0.678332507610321,,,
0,449,,,0.45722252130508423,,,
0,499,,,0.542890191078186,,,
0,549,,,0.6548063158988953,,,
0,599,,,0.7663591504096985,,,
0,649,,,0.7165364027023315,,,
0,699,,,0.5898520946502686,,,
0,749,,,0.560274600982666,,,
0,799,,,0.3362457752227783,,,
0,849,,,0.6704779267311096,,,
0,899,,,0.6497260928153992,,,
0,949,,,0.6589258909225464,,,
0,999,,,0.4361635446548462,,,
0,1049,,,0.5458444952964783,,,
0,1099,,,0.3202696442604065,,,
0,1149,,,0.42082130908966064,,,
0,1199,,,0.7568448781967163,,,
0,1249,,,0.7538418769836426,,,
0,1299,,,0.4573565721511841,,,
0,1349,,,0.3234635889530182,,,
0,1399,,,0.7185093760490417,,,
0,1449,,,0.32282960414886475,,,
0,1499,,,0.4193321466445923,,,
0,1549,,,0.30736780166625977,,,
0,1599,,,0.3797856569290161,,,
0,1649,,,0.5221482515335083,,,
0,1699,,,0.6126013398170471,,,
0,1749,,,0.5455313920974731,,,
0,1799,,,0.6446478366851807,,,
0,1849,,,0.4467822015285492,,,
0,1899,,,1.345661997795105,,,
0,1949,,,0.4472044110298157,,,
0,1999,,,0.33738014101982117,,,
0,2049,,,0.8850554823875427,,,
0,2099,,,0.612755298614502,,,
0,2149,,,0.6085485816001892,,,
0,2199,,,0.7756890654563904,,,
0,2249,,,0.8799077272415161,,,
0,2299,,,0.5745946168899536,,,
0,2349,,,0.6099147796630859,,,
0,2399,,,0.7829399704933167,,,
0,2449,,,0.8210383057594299,,,
0,2499,,,0.3756747543811798,,,
0,2549,,,0.4205462336540222,,,
0,2599,,,0.6228609085083008,,,
0,2649,,,0.7829838991165161,,,
0,2699,,,0.2207375168800354,,,
0,2749,,,0.4219357371330261,,,
0,2799,,,0.32102546095848083,,,
0,2849,,,0.766721785068512,,,
0,2899,,,1.9708178043365479,,,
0,2949,,,0.43414896726608276,,,
0,2999,,,0.3645517826080322,,,
0,3049,,,0.35014402866363525,,,
0,3099,,,0.6575176119804382,,,
0,3149,,,0.32653099298477173,,,
0,3199,,,0.3891223669052124,,,
0,3249,,,0.4770122468471527,,,
0,3299,,,0.28672048449516296,,,
0,3349,,,0.3754544258117676,,,
0,3399,,,0.34398627281188965,,,
0,3449,,,0.47046834230422974,,,
0,3499,,,0.5072729587554932,,,
0,3549,,,0.4351576268672943,,,
0,3599,,,0.830251157283783,,,
0,3649,,,0.5814974308013916,,,
0,3699,,,0.49487435817718506,,,
0,3749,,,0.9188418388366699,,,
0,3799,,,0.5124008059501648,,,
0,3849,,,0.37498876452445984,,,
0,3899,,,0.6687920093536377,,,
0,3949,,,0.46269145607948303,,,
0,3999,,,0.7063076496124268,,,
0,4049,,,0.5712406039237976,,,
0,4099,,,0.32162877917289734,,,
0,4149,,,0.486833781003952,,,
0,4199,,,0.5088847279548645,,,
0,4249,,,0.4058607220649719,,,
0,4299,,,0.5265953540802002,,,
0,4349,,,0.5266900062561035,,,
0,4399,,,0.3903350830078125,,,
0,4449,,,0.6930615305900574,,,
0,4499,,,0.6192973256111145,,,
0,4549,,,0.4398992955684662,,,
0,4599,,,0.5490399599075317,,,
0,4649,,,0.8699509501457214,,,
0,4699,,,0.44062960147857666,,,
0,4749,,,0.44769975543022156,,,
0,4799,,,0.3742654323577881,,,
0,4849,,,0.5634962916374207,,,
0,4899,,,0.5874354839324951,,,
0,4949,,,0.7399090528488159,,,
0,4999,,,0.9999005198478699,,,
0,5049,,,0.5023482441902161,,,
0,5099,,,0.26217707991600037,,,
0,5149,,,0.5214036107063293,,,
0,5199,,,0.3066243827342987,,,
0,5249,,,0.7439569234848022,,,
0,5299,,,0.40208885073661804,,,
0,5349,,,0.41002577543258667,,,
0,5399,,,0.39374059438705444,,,
0,5449,,,0.3261849284172058,,,
0,5499,,,0.5428842306137085,,,
0,5549,,,0.26696956157684326,,,
0,5599,,,0.28948506712913513,,,
0,5649,,,0.49158453941345215,,,
0,5699,,,0.24833674728870392,,,
0,5749,,,0.38793888688087463,,,
0,5799,,,0.5212110280990601,,,
0,5849,,,0.8303472399711609,,,
0,5899,,,1.6345465183258057,,,
0,5949,,,0.4040161073207855,,,
0,5999,,,1.3285436630249023,,,
0,6049,,,0.6320090889930725,,,
0,6099,,,0.2471756935119629,,,
0,6149,,,0.22386297583580017,,,
0,6199,,,0.29128584265708923,,,
0,6249,,,0.6837067604064941,,,
0,6299,,,0.4538727104663849,,,
0,6349,,,1.25348961353302,,,
0,6399,,,0.612779438495636,,,
0,6449,,,0.3839746117591858,,,
0,6499,,,0.798344075679779,,,
0,6549,,,0.5514450669288635,,,
0,6599,,,0.49682244658470154,,,
0,6649,,,0.3295591175556183,,,
0,6699,,,0.606699526309967,,,
0,6749,,,0.8686274886131287,,,
0,6799,,,0.45239025354385376,,,
0,6849,,,0.6364063620567322,,,
0,6899,,,0.6604971289634705,,,
0,6949,,,0.3937327265739441,,,
0,6999,,,0.501270592212677,,,
0,7049,,,0.2238655388355255,,,
0,7099,,,0.3235302269458771,,,
0,7149,,,0.23695486783981323,,,
0,7199,,,0.6830263733863831,,,
0,7249,,,0.457257479429245,,,
0,7299,,,0.43532782793045044,,,
0,7349,,,0.6400232315063477,,,
0,7399,,,0.24543939530849457,,,
0,7449,,,0.49081769585609436,,,
0,7499,,,0.7194794416427612,,,
0,7549,,,0.5611990094184875,,,
0,7599,,,0.3671528697013855,,,
0,7649,,,0.29408684372901917,,,
0,7699,,,0.6718608140945435,,,
0,7749,,,0.4470289647579193,,,
0,7799,,,0.2545389235019684,,,
0,7849,,,0.4860049784183502,,,
0,7899,,,0.6980558633804321,,,
0,7949,,,0.37247106432914734,,,
0,7999,,,0.4897457957267761,,,
0,8049,,,0.25635942816734314,,,
0,8099,,,0.26723963022232056,,,
0,8149,,,0.27830740809440613,,,
0,8199,,,0.6654444336891174,,,
0,8249,,,0.36212974786758423,,,
0,8299,,,0.8330739140510559,,,
0,8349,,,0.44839584827423096,,,
0,8399,,,0.7100664377212524,,,
0,8449,,,0.4222245514392853,,,
0,8499,,,0.6087573766708374,,,
0,8549,,,0.5925248861312866,,,
0,8599,,,0.6461454033851624,,,
0,8649,,,0.34147509932518005,,,
0,8699,,,0.20712748169898987,,,
0,8749,,,0.3942406177520752,,,
0,8799,,,0.2974882125854492,,,
0,8849,,,0.7483855485916138,,,
0,8899,,,0.5074648857116699,,,
0,8949,,,0.5314395427703857,,,
0,8999,,,0.5705847144126892,,,
0,9049,,,0.451103150844574,,,
0,9099,,,0.7217706441879272,,,
0,9149,,,0.3732684850692749,,,
0,9199,,,0.48526009917259216,,,
0,9249,,,0.42339977622032166,,,
0,9299,,,0.8634611368179321,,,
0,9349,,,0.5726050138473511,,,
0,9399,,,0.38702502846717834,,,
0,9449,,,0.6611816883087158,,,
0,9499,,,0.33631184697151184,,,
0,9549,,,0.5082888007164001,,,
0,9599,,,0.433098703622818,,,
0,9649,,,0.9287065267562866,,,
0,9699,,,0.3111555278301239,,,
0,9749,,,0.6057669520378113,,,
0,9799,,,0.35424569249153137,,,
0,9849,,,0.6807591319084167,,,
0,9899,,,0.36612990498542786,,,
0,9949,,,0.24102658033370972,,,
0,9999,,,0.6214759349822998,,,
0,10049,,,0.433653324842453,,,
0,10099,,,0.440723717212677,,,
0,10149,,,0.5357770323753357,,,
0,10199,,,0.6123498678207397,,,
0,10249,,,0.35768359899520874,,,
0,10299,,,0.5268494486808777,,,
0,10349,,,0.6615746021270752,,,
0,10399,,,0.6316393613815308,,,
0,10449,,,0.27995437383651733,,,
0,10499,,,0.6265597939491272,,,
0,10549,,,0.33432847261428833,,,
0,10599,,,0.2656972110271454,,,
0,10649,,,0.36446306109428406,,,
0,10699,,,0.4555102586746216,,,
0,10749,,,0.29855406284332275,,,
0,10799,,,0.25379204750061035,,,
0,10849,,,0.36867329478263855,,,
0,10899,,,0.7283743619918823,,,
0,10949,,,0.47190776467323303,,,
0,10999,,,0.20891828835010529,,,
0,11049,,,0.30885791778564453,,,
0,11099,,,0.37417811155319214,,,
0,11149,,,0.24176307022571564,,,
0,11199,,,0.6662782430648804,,,
0,11249,,,0.44679510593414307,,,
0,11299,,,0.40177056193351746,,,
0,11349,,,0.555157482624054,,,
0,11399,,,0.36035728454589844,,,
0,11449,,,0.14038442075252533,,,
0,11499,,,0.4927270710468292,,,
0,11549,,,0.8040439486503601,,,
0,11599,,,0.7301797270774841,,,
0,11649,,,0.3146086037158966,,,
0,11699,,,0.29917284846305847,,,
0,11749,,,0.30011406540870667,,,
0,11799,,,0.6946432590484619,,,
0,11849,,,0.3428158760070801,,,
0,11899,,,0.49942490458488464,,,
0,11949,,,0.3892165720462799,,,
0,11999,,,0.621226966381073,,,
0,12049,,,0.3133888840675354,,,
0,12099,,,0.42467203736305237,,,
0,12149,,,0.3544560968875885,,,
0,12199,,,0.305767685174942,,,
0,12249,,,0.462344229221344,,,
0,12299,,,0.666009247303009,,,
0,12349,,,0.45997491478919983,,,
0,12399,,,0.5146967172622681,,,
0,12449,,,0.24322590231895447,,,
0,12499,,,0.4769265353679657,,,
0,12549,,,0.6530890464782715,,,
0,12599,,,0.3528061509132385,,,
0,12649,,,0.4645951986312866,,,
0,12699,,,0.3942144513130188,,,
0,12749,,,0.6850342154502869,,,
0,12799,,,0.27350476384162903,,,
0,12849,,,0.4089128077030182,,,
0,12899,,,0.8083043098449707,,,
0,12949,,,0.5594235062599182,,,
0,12999,,,0.4209522604942322,,,
0,13049,,,0.473086416721344,,,
0,13099,,,0.5626510977745056,,,
0,13149,,,0.3937314748764038,,,
0,13199,,,0.35332047939300537,,,
0,13249,,,0.46706950664520264,,,
0,13299,,,0.48826155066490173,,,
0,13349,,,0.5831103920936584,,,
0,13399,,,0.4869129955768585,,,
0,13449,,,0.21476367115974426,,,
0,13499,,,0.4673110842704773,,,
0,13549,,,0.6830322742462158,,,
0,13599,,,0.37591859698295593,,,
0,13649,,,0.35311460494995117,,,
0,13699,,,0.31108352541923523,,,
0,13749,,,0.2893137037754059,,,
0,13799,,,0.5464347004890442,,,
0,13849,,,0.2903221845626831,,,
0,13899,,,0.2938494086265564,,,
0,13949,,,0.36684149503707886,,,
0,13999,,,0.691242516040802,,,
0,14049,,,0.6598237752914429,,,
0,14099,,,0.3957836925983429,,,
0,14149,,,0.25131675601005554,,,
0,14199,,,0.3228718936443329,,,
0,14249,,,0.5775778889656067,,,
0,14299,,,0.25552594661712646,,,
0,14349,,,0.2914212942123413,,,
0,14399,,,0.448356956243515,,,
0,14449,,,0.26879778504371643,,,
0,14499,,,0.5457271933555603,,,
0,14549,,,0.6705638766288757,,,
0,14599,,,0.45239612460136414,,,
0,14649,,,0.620191216468811,,,
0,14699,,,0.6317586302757263,,,
0,14749,,,0.224883034825325,,,
0,14799,,,0.2036096304655075,,,
0,14849,,,0.32610389590263367,,,
0,14899,,,0.3169475495815277,,,
0,14949,,,0.47527289390563965,,,
0,14999,,,0.46540987491607666,,,
0,15049,,,1.1580326557159424,,,
0,15099,,,0.36410751938819885,,,
0,15149,,,0.33067524433135986,,,
0,15199,,,0.9897136092185974,,,
0,15249,,,0.5122398138046265,,,
0,15299,,,0.44909924268722534,,,
0,15349,,,0.9704068899154663,,,
0,15399,,,0.30453065037727356,,,
0,15449,,,0.6751851439476013,,,
0,15499,,,0.5328549742698669,,,
0,15549,,,0.4045068919658661,,,
0,15599,,,0.410517156124115,,,
0,15649,,,0.5210641026496887,,,
0,15699,,,0.3998342454433441,,,
0,15749,,,0.39067280292510986,,,
0,15799,,,0.5619348883628845,,,
0,15849,,,0.3628559708595276,,,
0,15899,,,0.5665802955627441,,,
0,15949,,,0.4066832661628723,,,
0,15999,,,0.38218700885772705,,,
0,16049,,,0.4448201060295105,,,
0,16099,,,0.55829256772995,,,
0,16149,,,0.2815362811088562,,,
0,16199,,,0.2882899343967438,,,
0,16249,,,0.8231448531150818,,,
0,16299,,,0.31335046887397766,,,
0,16349,,,0.3951840102672577,,,
0,16399,,,0.6792933940887451,,,
0,16449,,,0.6596892476081848,,,
0,16499,,,0.3750196099281311,,,
0,16549,,,0.6644561886787415,,,
0,16599,,,0.4551984965801239,,,
0,16649,,,0.9178194999694824,,,
0,16699,,,0.34625670313835144,,,
0,16749,,,0.4023611843585968,,,
0,16799,,,0.25283604860305786,,,
0,16849,,,0.5903843641281128,,,
0,16899,,,0.540826678276062,,,
0,16949,,,0.40256306529045105,,,
0,16999,,,0.4552121162414551,,,
0,17049,,,0.6503793597221375,,,
0,17099,,,0.5158577561378479,,,
0,17149,,,0.6417183876037598,,,
0,17199,,,0.44674625992774963,,,
0,17249,,,0.45267635583877563,,,
0,17299,,,0.479021817445755,,,
0,17349,,,0.32061755657196045,,,
0,17399,,,0.20312531292438507,,,
0,17449,,,0.3243492543697357,,,
0,17499,,,0.317837119102478,,,
0,17549,,,0.45173919200897217,,,
0,17599,,,0.6190224885940552,,,
0,17649,,,0.6775001287460327,,,
0,17699,,,0.585812509059906,,,
0,17749,,,0.3169401288032532,,,
0,17799,,,0.47354140877723694,,,
0,17849,,,0.48820334672927856,,,
0,17899,,,0.3327610492706299,,,
0,17949,,,0.5245612859725952,,,
0,17999,,,0.3041597008705139,,,
0,18049,,,0.3867904841899872,,,
0,18099,,,0.5892432332038879,,,
0,18149,,,0.5755786299705505,,,
0,18199,,,0.41270729899406433,,,
0,18249,,,0.3790943920612335,,,
0,18299,,,0.7582902312278748,,,
0,18349,,,0.4136829376220703,,,
0,18399,,,0.4322495460510254,,,
0,18449,,,0.49027448892593384,,,
0,18499,,,0.2805997133255005,,,
0,18549,,,0.8364084959030151,,,
0,18599,,,0.3108292520046234,,,
0,18649,,,0.316105455160141,,,
0,18699,,,0.13066335022449493,,,
0,18749,,,0.2625141441822052,,,
0,18799,,,0.4032560884952545,,,
0,18849,,,0.6726107597351074,,,
0,18899,,,0.2608456611633301,,,
0,18949,,,1.0602457523345947,,,
0,18999,,,0.12199240922927856,,,
0,19049,,,0.581177294254303,,,
0,19099,,,0.4115869402885437,,,
0,19149,,,0.8597415089607239,,,
0,19199,,,0.6276805996894836,,,
0,19249,,,1.0952509641647339,,,
0,19299,,,0.4107244312763214,,,
0,19349,,,0.4728769063949585,,,
0,19399,,,0.6170322895050049,,,
0,19449,,,0.25586485862731934,,,
0,19499,,,0.6127828359603882,,,
0,19549,,,0.45881369709968567,,,
0,19599,,,0.7477441430091858,,,
0,19649,,,0.34237560629844666,,,
0,19699,,,0.1649482548236847,,,
0,19749,,,0.5937713384628296,,,
0,19799,,,0.21982146799564362,,,
0,19849,,,0.36960533261299133,,,
0,19899,,,0.1415952742099762,,,
0,19949,,,0.3995984196662903,,,
0,19999,,,0.44973641633987427,,,
0,20049,,,0.5271244049072266,,,
0,20099,,,0.44495394825935364,,,
0,20149,,,0.6558420658111572,,,
0,20199,,,0.3726125657558441,,,
0,20249,,,0.2545907199382782,,,
0,20299,,,0.36705395579338074,,,
0,20349,,,0.2459539920091629,,,
